"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"2484.944","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2485.38","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2485.643","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2485.774","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2485.792","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2485.811","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2485.896","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2486.364","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2495.858","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","9","2","Position","1","Image 1","0",,,,,,
"2495.859","1","Condition Event","S3-Forced-image touch=big","","9","0",,,,,,,,,,
"2495.859","3","Output On Event","TrayLight #1","","9","0",,,,,,,,,,
